postcodes,district,county,country,district_county,lat,long
3250,Leiria,Alvaiázere,Portugal,Leiria_Alvaiázere,39.8285402,-8.411215
3254,Leiria,Alvaiázere,Portugal,Leiria_Alvaiázere,39.8285402,-8.411215
3240,Leiria,Ansião,Portugal,Leiria_Ansião,39.9183297,-8.438672930782342
2440,Leiria,Batalha,Portugal,Leiria_Batalha,41.14552345,-8.60727245
2540,Leiria,Bombarral,Portugal,Leiria_Bombarral,39.249008,-9.142731428531498
2500,Leiria,Caldas da Rainha,Portugal,Leiria_Caldas da Rainha,39.3995013,-9.137469112583286
2504,Leiria,Caldas da Rainha,Portugal,Leiria_Caldas da Rainha,39.3995013,-9.137469112583286
3280,Leiria,Castanheira de Pêra,Portugal,Leiria_Castanheira de Pêra,40.0040495,-8.202774623405045
3260,Leiria,Figueiró dos Vinhos,Portugal,Leiria_Figueiró dos Vinhos,39.889150400000005,-8.27044355556998
2400,Leiria,Leiria,Portugal,Leiria_Leiria,39.6505969,-8.874129490856033
2404,Leiria,Leiria,Portugal,Leiria_Leiria,39.6505969,-8.874129490856033
2420,Leiria,Leiria,Portugal,Leiria_Leiria,39.6505969,-8.874129490856033
2424,Leiria,Leiria,Portugal,Leiria_Leiria,39.6505969,-8.874129490856033
2425,Leiria,Leiria,Portugal,Leiria_Leiria,39.6505969,-8.874129490856033
2410,Leiria,Leiria,Portugal,Leiria_Leiria,39.6505969,-8.874129490856033
2415,Leiria,Leiria,Portugal,Leiria_Leiria,39.6505969,-8.874129490856033
2419,Leiria,Leiria,Portugal,Leiria_Leiria,39.6505969,-8.874129490856033
2423,Leiria,Leiria,Portugal,Leiria_Leiria,39.6505969,-8.874129490856033
2495,Leiria,Leiria,Portugal,Leiria_Leiria,39.6505969,-8.874129490856033
2414,Leiria,Leiria,Portugal,Leiria_Leiria,39.6505969,-8.874129490856033
2405,Leiria,Leiria,Portugal,Leiria_Leiria,39.6505969,-8.874129490856033
2499,Leiria,Leiria,Portugal,Leiria_Leiria,39.6505969,-8.874129490856033
2430,Leiria,Marinha Grande,Portugal,Leiria_Marinha Grande,39.74553545,-8.932045971999107
2434,Leiria,Marinha Grande,Portugal,Leiria_Marinha Grande,39.74553545,-8.932045971999107
2450,Leiria,Nazaré,Portugal,Leiria_Nazaré,39.5971841,-9.073304097863506
2510,Leiria,Óbidos,Portugal,Leiria_Óbidos,39.408232049999995,-9.209677706491512
3270,Leiria,Pedrógão Grande,Portugal,Leiria_Pedrógão Grande,39.92010465,-8.150989531444619
2525,Leiria,Peniche,Portugal,Leiria_Peniche,39.352270149999995,-9.367987735847787
2520,Leiria,Peniche,Portugal,Leiria_Peniche,39.352270149999995,-9.367987735847787
3100,Leiria,Pombal,Portugal,Leiria_Pombal,41.37272565,-6.999824118865462
3105,Leiria,Pombal,Portugal,Leiria_Pombal,41.37272565,-6.999824118865462
3104,Leiria,Pombal,Portugal,Leiria_Pombal,41.37272565,-6.999824118865462
2480,Leiria,Porto de Mós,Portugal,Leiria_Porto de Mós,39.6033851,-8.817835580587275
2485,Leiria,Porto de Mós,Portugal,Leiria_Porto de Mós,39.6033851,-8.817835580587275
2484,Leiria,Porto de Mós,Portugal,Leiria_Porto de Mós,39.6033851,-8.817835580587275
2580,Lisboa,Alenquer,Portugal,Lisboa_Alenquer,39.047051173352415,-8.94438325580149
2581,Lisboa,Alenquer,Portugal,Lisboa_Alenquer,39.047051173352415,-8.94438325580149
2584,Lisboa,Alenquer,Portugal,Lisboa_Alenquer,39.047051173352415,-8.94438325580149
2650,Lisboa,Amadora,Portugal,Lisboa_Amadora,38.74209215,-9.236292429990543
2614,Lisboa,Amadora,Portugal,Lisboa_Amadora,38.74209215,-9.236292429990543
2610,Lisboa,Amadora,Portugal,Lisboa_Amadora,38.74209215,-9.236292429990543
2700,Lisboa,Amadora,Portugal,Lisboa_Amadora,38.74209215,-9.236292429990543
2720,Lisboa,Amadora,Portugal,Lisboa_Amadora,38.74209215,-9.236292429990543
2704,Lisboa,Amadora,Portugal,Lisboa_Amadora,38.74209215,-9.236292429990543
2724,Lisboa,Amadora,Portugal,Lisboa_Amadora,38.74209215,-9.236292429990543
2654,Lisboa,Amadora,Portugal,Lisboa_Amadora,38.74209215,-9.236292429990543
2630,Lisboa,Arruda dos Vinhos,Portugal,Lisboa_Arruda dos Vinhos,38.979233550000004,-9.07293296606252
2634,Lisboa,Arruda dos Vinhos,Portugal,Lisboa_Arruda dos Vinhos,38.979233550000004,-9.07293296606252
2065,Lisboa,Azambuja,Portugal,Lisboa_Azambuja,39.5521488,-8.6853771
2050,Lisboa,Azambuja,Portugal,Lisboa_Azambuja,39.5521488,-8.6853771
2054,Lisboa,Azambuja,Portugal,Lisboa_Azambuja,39.5521488,-8.6853771
2550,Lisboa,Cadaval,Portugal,Lisboa_Cadaval,39.2415666,-9.10464616632921
2755,Lisboa,Cascais,Portugal,Lisboa_Cascais,38.71502635,-9.456762952650216
2645,Lisboa,Cascais,Portugal,Lisboa_Cascais,38.71502635,-9.456762952650216
2649,Lisboa,Cascais,Portugal,Lisboa_Cascais,38.71502635,-9.456762952650216
2756,Lisboa,Cascais,Portugal,Lisboa_Cascais,38.71502635,-9.456762952650216
2775,Lisboa,Cascais,Portugal,Lisboa_Cascais,38.71502635,-9.456762952650216
2750,Lisboa,Cascais,Portugal,Lisboa_Cascais,38.71502635,-9.456762952650216
2765,Lisboa,Cascais,Portugal,Lisboa_Cascais,38.71502635,-9.456762952650216
2769,Lisboa,Cascais,Portugal,Lisboa_Cascais,38.71502635,-9.456762952650216
2785,Lisboa,Cascais,Portugal,Lisboa_Cascais,38.71502635,-9.456762952650216
2779,Lisboa,Cascais,Portugal,Lisboa_Cascais,38.71502635,-9.456762952650216
2754,Lisboa,Cascais,Portugal,Lisboa_Cascais,38.71502635,-9.456762952650216
2789,Lisboa,Cascais,Portugal,Lisboa_Cascais,38.71502635,-9.456762952650216
1300,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1400,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1349,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1070,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1350,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1449,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1900,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1949,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1000,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1049,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1700,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1749,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1150,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1169,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1600,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1050,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1069,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1649,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1750,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1769,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1500,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1170,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1199,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1100,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1149,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1950,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1549,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1800,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1099,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1098,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1250,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1269,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1200,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1249,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1399,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1849,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1959,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1067,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1990,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1998,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1999,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1748,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
1068,Lisboa,Lisboa,Portugal,Lisboa_Lisboa,38.9952469,-9.143592824679743
2680,Lisboa,Loures,Portugal,Lisboa_Loures,38.8358704,-9.1928913
2695,Lisboa,Loures,Portugal,Lisboa_Loures,38.8358704,-9.1928913
2699,Lisboa,Loures,Portugal,Lisboa_Loures,38.8358704,-9.1928913
2670,Lisboa,Loures,Portugal,Lisboa_Loures,38.8358704,-9.1928913
2674,Lisboa,Loures,Portugal,Lisboa_Loures,38.8358704,-9.1928913
2681,Lisboa,Loures,Portugal,Lisboa_Loures,38.8358704,-9.1928913
2660,Lisboa,Loures,Portugal,Lisboa_Loures,38.8358704,-9.1928913
1885,Lisboa,Loures,Portugal,Lisboa_Loures,38.8358704,-9.1928913
1886,Lisboa,Loures,Portugal,Lisboa_Loures,38.8358704,-9.1928913
2685,Lisboa,Loures,Portugal,Lisboa_Loures,38.8358704,-9.1928913
2689,Lisboa,Loures,Portugal,Lisboa_Loures,38.8358704,-9.1928913
2688,Lisboa,Loures,Portugal,Lisboa_Loures,38.8358704,-9.1928913
2690,Lisboa,Loures,Portugal,Lisboa_Loures,38.8358704,-9.1928913
2694,Lisboa,Loures,Portugal,Lisboa_Loures,38.8358704,-9.1928913
2691,Lisboa,Loures,Portugal,Lisboa_Loures,38.8358704,-9.1928913
2664,Lisboa,Loures,Portugal,Lisboa_Loures,38.8358704,-9.1928913
2530,Lisboa,Lourinhã,Portugal,Lisboa_Lourinhã,39.2534843,-9.29049434729823
2665,Lisboa,Mafra,Portugal,Lisboa_Mafra,38.9369782,-9.3282374
2655,Lisboa,Mafra,Portugal,Lisboa_Mafra,38.9369782,-9.3282374
2640,Lisboa,Mafra,Portugal,Lisboa_Mafra,38.9369782,-9.3282374
2644,Lisboa,Mafra,Portugal,Lisboa_Mafra,38.9369782,-9.3282374
2659,Lisboa,Mafra,Portugal,Lisboa_Mafra,38.9369782,-9.3282374
2669,Lisboa,Mafra,Portugal,Lisboa_Mafra,38.9369782,-9.3282374
1685,Lisboa,Odivelas,Portugal,Lisboa_Odivelas,38.1680591,-8.147928281611005
2620,Lisboa,Odivelas,Portugal,Lisboa_Odivelas,38.1680591,-8.147928281611005
1689,Lisboa,Odivelas,Portugal,Lisboa_Odivelas,38.1680591,-8.147928281611005
2675,Lisboa,Odivelas,Portugal,Lisboa_Odivelas,38.1680591,-8.147928281611005
1675,Lisboa,Odivelas,Portugal,Lisboa_Odivelas,38.1680591,-8.147928281611005
1679,Lisboa,Odivelas,Portugal,Lisboa_Odivelas,38.1680591,-8.147928281611005
2621,Lisboa,Odivelas,Portugal,Lisboa_Odivelas,38.1680591,-8.147928281611005
1495,Lisboa,Oeiras,Portugal,Lisboa_Oeiras,38.69325455,-9.314443310006252
1499,Lisboa,Oeiras,Portugal,Lisboa_Oeiras,38.69325455,-9.314443310006252
2790,Lisboa,Oeiras,Portugal,Lisboa_Oeiras,38.69325455,-9.314443310006252
2760,Lisboa,Oeiras,Portugal,Lisboa_Oeiras,38.69325455,-9.314443310006252
2730,Lisboa,Oeiras,Portugal,Lisboa_Oeiras,38.69325455,-9.314443310006252
2734,Lisboa,Oeiras,Portugal,Lisboa_Oeiras,38.69325455,-9.314443310006252
2794,Lisboa,Oeiras,Portugal,Lisboa_Oeiras,38.69325455,-9.314443310006252
2761,Lisboa,Oeiras,Portugal,Lisboa_Oeiras,38.69325455,-9.314443310006252
2795,Lisboa,Oeiras,Portugal,Lisboa_Oeiras,38.69325455,-9.314443310006252
2799,Lisboa,Oeiras,Portugal,Lisboa_Oeiras,38.69325455,-9.314443310006252
2780,Lisboa,Oeiras,Portugal,Lisboa_Oeiras,38.69325455,-9.314443310006252
2784,Lisboa,Oeiras,Portugal,Lisboa_Oeiras,38.69325455,-9.314443310006252
2770,Lisboa,Oeiras,Portugal,Lisboa_Oeiras,38.69325455,-9.314443310006252
2774,Lisboa,Oeiras,Portugal,Lisboa_Oeiras,38.69325455,-9.314443310006252
2740,Lisboa,Oeiras,Portugal,Lisboa_Oeiras,38.69325455,-9.314443310006252
2744,Lisboa,Oeiras,Portugal,Lisboa_Oeiras,38.69325455,-9.314443310006252
2735,Lisboa,Sintra,Portugal,Lisboa_Sintra,38.7693037,-9.393216066576993
2739,Lisboa,Sintra,Portugal,Lisboa_Sintra,38.7693037,-9.393216066576993
2725,Lisboa,Sintra,Portugal,Lisboa_Sintra,38.7693037,-9.393216066576993
2729,Lisboa,Sintra,Portugal,Lisboa_Sintra,38.7693037,-9.393216066576993
2605,Lisboa,Sintra,Portugal,Lisboa_Sintra,38.7693037,-9.393216066576993
2715,Lisboa,Sintra,Portugal,Lisboa_Sintra,38.7693037,-9.393216066576993
2609,Lisboa,Sintra,Portugal,Lisboa_Sintra,38.7693037,-9.393216066576993
2745,Lisboa,Sintra,Portugal,Lisboa_Sintra,38.7693037,-9.393216066576993
2705,Lisboa,Sintra,Portugal,Lisboa_Sintra,38.7693037,-9.393216066576993
2710,Lisboa,Sintra,Portugal,Lisboa_Sintra,38.7693037,-9.393216066576993
2749,Lisboa,Sintra,Portugal,Lisboa_Sintra,38.7693037,-9.393216066576993
2718,Lisboa,Sintra,Portugal,Lisboa_Sintra,38.7693037,-9.393216066576993
2635,Lisboa,Sintra,Portugal,Lisboa_Sintra,38.7693037,-9.393216066576993
2639,Lisboa,Sintra,Portugal,Lisboa_Sintra,38.7693037,-9.393216066576993
2709,Lisboa,Sintra,Portugal,Lisboa_Sintra,38.7693037,-9.393216066576993
2714,Lisboa,Sintra,Portugal,Lisboa_Sintra,38.7693037,-9.393216066576993
2719,Lisboa,Sintra,Portugal,Lisboa_Sintra,38.7693037,-9.393216066576993
2706,Lisboa,Sintra,Portugal,Lisboa_Sintra,38.7693037,-9.393216066576993
2590,Lisboa,Sobral de Monte Agraço,Portugal,Lisboa_Sobral de Monte Agraço,39.0240872,-9.155659202380015
2594,Lisboa,Sobral de Monte Agraço,Portugal,Lisboa_Sobral de Monte Agraço,39.0240872,-9.155659202380015
2560,Lisboa,Torres Vedras,Portugal,Lisboa_Torres Vedras,39.0948273,-9.261215
2565,Lisboa,Torres Vedras,Portugal,Lisboa_Torres Vedras,39.0948273,-9.261215
2600,Lisboa,Vila Franca de Xira,Portugal,Lisboa_Vila Franca de Xira,38.91530375,-9.068475032862708
2601,Lisboa,Vila Franca de Xira,Portugal,Lisboa_Vila Franca de Xira,38.91530375,-9.068475032862708
2615,Lisboa,Vila Franca de Xira,Portugal,Lisboa_Vila Franca de Xira,38.91530375,-9.068475032862708
2619,Lisboa,Vila Franca de Xira,Portugal,Lisboa_Vila Franca de Xira,38.91530375,-9.068475032862708
2625,Lisboa,Vila Franca de Xira,Portugal,Lisboa_Vila Franca de Xira,38.91530375,-9.068475032862708
2626,Lisboa,Vila Franca de Xira,Portugal,Lisboa_Vila Franca de Xira,38.91530375,-9.068475032862708
2628,Lisboa,Vila Franca de Xira,Portugal,Lisboa_Vila Franca de Xira,38.91530375,-9.068475032862708
2629,Lisboa,Vila Franca de Xira,Portugal,Lisboa_Vila Franca de Xira,38.91530375,-9.068475032862708
7340,Portalegre,Arronches,Portugal,Portalegre_Arronches,39.2951011,-7.3375717
7480,Portalegre,Avis,Portugal,Portalegre_Avis,39.053308082471766,-7.734769930279892
7370,Portalegre,Campo Maior,Portugal,Portalegre_Campo Maior,38.97436871220936,-7.086125350330465
7374,Portalegre,Campo Maior,Portugal,Portalegre_Campo Maior,38.97436871220936,-7.086125350330465
7320,Portalegre,Castelo de Vide,Portugal,Portalegre_Castelo de Vide,39.4176004,-7.4578714
7430,Portalegre,Crato,Portugal,Portalegre_Crato,39.2676095,-7.606128254998017
7350,Portalegre,Elvas,Portugal,Portalegre_Elvas,38.8820427,-7.163896
7354,Portalegre,Elvas,Portugal,Portalegre_Elvas,38.8820427,-7.163896
7460,Portalegre,Fronteira,Portugal,Portalegre_Fronteira,37.239133660195705,-7.798570367432024
7464,Portalegre,Fronteira,Portugal,Portalegre_Fronteira,37.239133660195705,-7.798570367432024
6040,Portalegre,Gavião,Portugal,Portalegre_Gavião,41.870707,-7.7295705
7330,Portalegre,Marvão,Portugal,Portalegre_Marvão,39.3969281,-7.3799726
7450,Portalegre,Monforte,Portugal,Portalegre_Monforte,41.7610377,-7.315628442349986
6050,Portalegre,Nisa,Portugal,Portalegre_Nisa,39.327478049999996,-7.420625446268221
7425,Portalegre,Ponte de Sor,Portugal,Portalegre_Ponte de Sor,39.2773464,-8.001459055064965
7400,Portalegre,Ponte de Sor,Portugal,Portalegre_Ponte de Sor,39.2773464,-8.001459055064965
7300,Portalegre,Portalegre,Portugal,Portalegre_Portalegre,39.2076447,-7.721513354015343
7301,Portalegre,Portalegre,Portugal,Portalegre_Portalegre,39.2076447,-7.721513354015343
7470,Portalegre,Sousel,Portugal,Portalegre_Sousel,38.999739149999996,-7.69292585
4600,Porto,Amarante,Portugal,Porto_Amarante,41.274466000000004,-8.08550523407602
4605,Porto,Amarante,Portugal,Porto_Amarante,41.274466000000004,-8.08550523407602
4615,Porto,Amarante,Portugal,Porto_Amarante,41.274466000000004,-8.08550523407602
4640,Porto,Baião,Portugal,Porto_Baião,41.1138276,-8.087801971353556
4650,Porto,Felgueiras,Portugal,Porto_Felgueiras,41.525619500000005,-8.120792700212345
4610,Porto,Felgueiras,Portugal,Porto_Felgueiras,41.525619500000005,-8.120792700212345
4614,Porto,Felgueiras,Portugal,Porto_Felgueiras,41.525619500000005,-8.120792700212345
4435,Porto,Gondomar,Portugal,Porto_Gondomar,41.52654655,-8.273177603924456
4510,Porto,Gondomar,Portugal,Porto_Gondomar,41.52654655,-8.273177603924456
4515,Porto,Gondomar,Portugal,Porto_Gondomar,41.52654655,-8.273177603924456
4420,Porto,Gondomar,Portugal,Porto_Gondomar,41.52654655,-8.273177603924456
4424,Porto,Gondomar,Portugal,Porto_Gondomar,41.52654655,-8.273177603924456
4624,Porto,Lousada,Portugal,Porto_Lousada,41.306324450000005,-8.264864167553377
4425,Porto,Maia,Portugal,Porto_Maia,41.233517449999994,-8.630969453485319
4475,Porto,Maia,Portugal,Porto_Maia,41.233517449999994,-8.630969453485319
4470,Porto,Maia,Portugal,Porto_Maia,41.233517449999994,-8.630969453485319
4477,Porto,Maia,Portugal,Porto_Maia,41.233517449999994,-8.630969453485319
4479,Porto,Maia,Portugal,Porto_Maia,41.233517449999994,-8.630969453485319
4471,Porto,Maia,Portugal,Porto_Maia,41.233517449999994,-8.630969453485319
4474,Porto,Maia,Portugal,Porto_Maia,41.233517449999994,-8.630969453485319
4460,Porto,Matosinhos,Portugal,Porto_Matosinhos,41.1835856,-8.686684806233082
4465,Porto,Matosinhos,Portugal,Porto_Matosinhos,41.1835856,-8.686684806233082
4455,Porto,Matosinhos,Portugal,Porto_Matosinhos,41.1835856,-8.686684806233082
4450,Porto,Matosinhos,Portugal,Porto_Matosinhos,41.1835856,-8.686684806233082
4454,Porto,Matosinhos,Portugal,Porto_Matosinhos,41.1835856,-8.686684806233082
4459,Porto,Matosinhos,Portugal,Porto_Matosinhos,41.1835856,-8.686684806233082
4458,Porto,Matosinhos,Portugal,Porto_Matosinhos,41.1835856,-8.686684806233082
4464,Porto,Matosinhos,Portugal,Porto_Matosinhos,41.1835856,-8.686684806233082
4595,Porto,Paços de Ferreira,Portugal,Porto_Paços de Ferreira,41.2753354,-8.378054356149981
4590,Porto,Paços de Ferreira,Portugal,Porto_Paços de Ferreira,41.2753354,-8.378054356149981
4594,Porto,Paços de Ferreira,Portugal,Porto_Paços de Ferreira,41.2753354,-8.378054356149981
4599,Porto,Paços de Ferreira,Portugal,Porto_Paços de Ferreira,41.2753354,-8.378054356149981
4585,Porto,Paredes,Portugal,Porto_Paredes,41.12505545,-8.287043887846469
4580,Porto,Paredes,Portugal,Porto_Paredes,41.12505545,-8.287043887846469
4560,Porto,Penafiel,Portugal,Porto_Penafiel,41.203919400000004,-8.292240964931633
4575,Porto,Penafiel,Portugal,Porto_Penafiel,41.203919400000004,-8.292240964931633
4564,Porto,Penafiel,Portugal,Porto_Penafiel,41.203919400000004,-8.292240964931633
4100,Porto,Porto,Portugal,Porto_Porto,41.23668845,-8.302018317104206
4150,Porto,Porto,Portugal,Porto_Porto,41.23668845,-8.302018317104206
4149,Porto,Porto,Portugal,Porto_Porto,41.23668845,-8.302018317104206
4099,Porto,Porto,Portugal,Porto_Porto,41.23668845,-8.302018317104206
4050,Porto,Porto,Portugal,Porto_Porto,41.23668845,-8.302018317104206
4350,Porto,Porto,Portugal,Porto_Porto,41.23668845,-8.302018317104206
4200,Porto,Porto,Portugal,Porto_Porto,41.23668845,-8.302018317104206
4250,Porto,Porto,Portugal,Porto_Porto,41.23668845,-8.302018317104206
4300,Porto,Porto,Portugal,Porto_Porto,41.23668845,-8.302018317104206
4349,Porto,Porto,Portugal,Porto_Porto,41.23668845,-8.302018317104206
4000,Porto,Porto,Portugal,Porto_Porto,41.23668845,-8.302018317104206
4049,Porto,Porto,Portugal,Porto_Porto,41.23668845,-8.302018317104206
4249,Porto,Porto,Portugal,Porto_Porto,41.23668845,-8.302018317104206
4369,Porto,Porto,Portugal,Porto_Porto,41.23668845,-8.302018317104206
4269,Porto,Porto,Portugal,Porto_Porto,41.23668845,-8.302018317104206
4169,Porto,Porto,Portugal,Porto_Porto,41.23668845,-8.302018317104206
4199,Porto,Porto,Portugal,Porto_Porto,41.23668845,-8.302018317104206
4495,Porto,Póvoa de Varzim,Portugal,Porto_Póvoa de Varzim,41.382198149999994,-8.75696452905552
4490,Porto,Póvoa de Varzim,Portugal,Porto_Póvoa de Varzim,41.382198149999994,-8.75696452905552
4570,Porto,Póvoa de Varzim,Portugal,Porto_Póvoa de Varzim,41.382198149999994,-8.75696452905552
4825,Porto,Santo Tirso,Portugal,Porto_Santo Tirso,41.34253725,-8.484353892337626
4780,Porto,Santo Tirso,Portugal,Porto_Santo Tirso,41.34253725,-8.484353892337626
4795,Porto,Santo Tirso,Portugal,Porto_Santo Tirso,41.34253725,-8.484353892337626
4745,Porto,Trofa,Portugal,Porto_Trofa,40.6114853,-8.470026999845588
4785,Porto,Trofa,Portugal,Porto_Trofa,40.6114853,-8.470026999845588
4445,Porto,Valongo,Portugal,Porto_Valongo,39.15803925,-7.889429102679322
4440,Porto,Valongo,Portugal,Porto_Valongo,39.15803925,-7.889429102679322
4480,Porto,Vila do Conde,Portugal,Porto_Vila do Conde,42.10837185,-8.222768662458229
4485,Porto,Vila do Conde,Portugal,Porto_Vila do Conde,42.10837185,-8.222768662458229
4486,Porto,Vila do Conde,Portugal,Porto_Vila do Conde,42.10837185,-8.222768662458229
4484,Porto,Vila do Conde,Portugal,Porto_Vila do Conde,42.10837185,-8.222768662458229
2200,Santarém,Abrantes,Portugal,Santarém_Abrantes,39.5059814,-8.213474522908882
2205,Santarém,Abrantes,Portugal,Santarém_Abrantes,39.5059814,-8.213474522908882
2380,Santarém,Alcanena,Portugal,Santarém_Alcanena,39.45861445,-8.67297820566442
2384,Santarém,Alcanena,Portugal,Santarém_Alcanena,39.45861445,-8.67297820566442
2395,Santarém,Alcanena,Portugal,Santarém_Alcanena,39.45861445,-8.67297820566442
2080,Santarém,Almeirim,Portugal,Santarém_Almeirim,39.1422324,-8.5866462
2090,Santarém,Alpiarça,Portugal,Santarém_Alpiarça,39.23977543968047,-8.615785430358363
2130,Santarém,Benavente,Portugal,Santarém_Benavente,38.9245103,-8.759911683213886
2135,Santarém,Benavente,Portugal,Santarém_Benavente,38.9245103,-8.759911683213886
2890,Santarém,Benavente,Portugal,Santarém_Benavente,38.9245103,-8.759911683213886
2139,Santarém,Benavente,Portugal,Santarém_Benavente,38.9245103,-8.759911683213886
2070,Santarém,Cartaxo,Portugal,Santarém_Cartaxo,39.160504450000005,-8.784051015667057
2140,Santarém,Chamusca,Portugal,Santarém_Chamusca,39.33365205,-8.49101389250971
2250,Santarém,Constância,Portugal,Santarém_Constância,39.47559495,-8.341822218753164
2100,Santarém,Coruche,Portugal,Santarém_Coruche,40.787419099999994,-7.541238006595721
2330,Santarém,Entroncamento,Portugal,Santarém_Entroncamento,39.4499709,-8.475157160451062
2334,Santarém,Entroncamento,Portugal,Santarém_Entroncamento,39.4499709,-8.475157160451062
2240,Santarém,Ferreira do Zêzere,Portugal,Santarém_Ferreira do Zêzere,39.696715499999996,-8.295624309379004
2150,Santarém,Golegã,Portugal,Santarém_Golegã,39.4136979,-8.482915183289515
2154,Santarém,Golegã,Portugal,Santarém_Golegã,39.4136979,-8.482915183289515
6120,Santarém,Mação,Portugal,Santarém_Mação,39.5670954,-7.99171659186232
2490,Santarém,Ourém,Portugal,Santarém_Ourém,39.6416122,-8.5924571
2435,Santarém,Ourém,Portugal,Santarém_Ourém,39.6416122,-8.5924571
2040,Santarém,Rio Maior,Portugal,Santarém_Rio Maior,39.32742585,-8.93279305
2120,Santarém,Salvaterra de Magos,Portugal,Santarém_Salvaterra de Magos,39.03300225,-8.770602392658907
2125,Santarém,Salvaterra de Magos,Portugal,Santarém_Salvaterra de Magos,39.03300225,-8.770602392658907
2124,Santarém,Salvaterra de Magos,Portugal,Santarém_Salvaterra de Magos,39.03300225,-8.770602392658907
2005,Santarém,Santarém,Portugal,Santarém_Santarém,39.2850041,-8.556447653068235
2025,Santarém,Santarém,Portugal,Santarém_Santarém,39.2850041,-8.556447653068235
2000,Santarém,Santarém,Portugal,Santarém_Santarém,39.2850041,-8.556447653068235
2004,Santarém,Santarém,Portugal,Santarém_Santarém,39.2850041,-8.556447653068235
2009,Santarém,Santarém,Portugal,Santarém_Santarém,39.2850041,-8.556447653068235
2230,Santarém,Sardoal,Portugal,Santarém_Sardoal,41.20001335,-8.702531237596556
2305,Santarém,Tomar,Portugal,Santarém_Tomar,39.5931248,-8.417797166274159
2300,Santarém,Tomar,Portugal,Santarém_Tomar,39.5931248,-8.417797166274159
